Micrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000517104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67e-06	0.0	0.0	0.0	0.0	0.0	0.0
Nesterenkonia	0.0	0.0	0.0	4.04e-06	0.0	0.0	0.0	4.42e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.98e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.18e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.11e-06
Rothia	0.12261664900000001	0.027460371	0.048296899000000004	0.056697051	0.01148784	0.034763471000000004	0.027678083	0.044066567	0.02257719	0.06421669099999999	0.011485839	0.001114027	0.015211981999999999	0.008429005	0.0029851709999999996	0.006039638000000001	0.08439645900000001	0.026816731	0.023373772999999997	0.023114689	0.004308249	0.016964139	0.01708386	0.005836525	0.034665962	0.037822481	0.016992226000000003	0.0	0.019873837	0.01671596	0.005904301	0.010212404	0.016495905	0.014878071999999999	0.008086483	0.004135619	0.006648551999999999	0.008389222	0.026810364	0.047553054000000004	0.004803186	0.006732185	0.011177423	0.009096841	0.004795636	0.00072908	0.00289256	0.010413376	0.022727273	0.010982486999999999	0.006241063000000001	0.008847885	0.042574698	0.019782001	0.0076514719999999994	0.022778435	0.068933035	0.009253014	0.026020191	0.017957007	0.00669144	0.024161001	0.0008697239999999999	0.012650507	0.048469359000000004	0.04082466	0.01186449	0.007055301999999999	0.018092192	0.058709575	0.033859547000000004	0.015325493999999999	0.014378858000000001	0.035036136	0.043946804000000006	0.010315435
Mycobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.11e-06
Rhodococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.07e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6200000000000005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other genus (family Propionibacteriaceae)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9699999999999994e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unknown genus (family Propionibacteriaceae)	5.6399999999999995e-05	0.001844511	8.97e-05	2.02e-05	9.4e-05	0.0007530760000000001	0.000407615	0.000292037	0.0012479330000000001	0.000772188	0.000244009	0.000247562	0.000416686	0.000107547	0.00010238	7.13e-05	0.0002483	3.85e-05	1.53e-05	0.00021346	4.71e-05	4.68e-05	0.000100604	0.00045828300000000003	0.00029482	7.41e-05	0.000498306	4.970000000000001e-05	0.000134814	1.31e-05	3.4899999999999995e-05	0.002482181	0.000271126	0.00017539200000000002	0.000680967	0.000584835	0.000272549	0.000107253	0.0	6.97e-05	0.0009626639999999999	6.01e-05	6.38e-05	0.000138021	9.15e-05	5.05e-05	5.08e-05	0.0015358639999999998	9.54e-05	4.6399999999999996e-05	0.00010300799999999999	0.001538534	0.0	0.000189714	0.0011626380000000001	6.36e-05	0.00068999	5.7600000000000004e-05	0.00033769400000000004	0.000731494	0.000129178	0.000142924	0.0	0.004857852	0.0	0.0012519360000000002	0.000207884	0.00035632800000000005	3.17e-05	7.47e-05	0.005337605	0.000230113	0.000211374	7.759999999999999e-05	0.000327339	0.000412333
Propionibacterium	0.0	2.54e-05	2.99e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.63e-05	6.97e-05	0.0	0.0	4.03e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58e-05	6.14e-06	0.0	0.0	0.0	1.6899999999999997e-05	0.000124599	6.99e-06	0.0	0.000256857	0.000187488	8.51e-05	5.22e-06	2.48e-05	6.7e-06	0.0	0.0	5.07e-06	0.0	0.0	5.02e-05	0.000768766	2.8000000000000003e-05	0.0	0.0	3.18e-05	0.0	8.48e-05	1.05e-05	0.0	3.45e-05	0.0	8.9e-05	0.000329995	0.0	0.0	0.0	0.000564079	0.0	0.0	5.02e-05	7.780000000000001e-05	0.000119415	0.0	0.0	0.0	0.000130704	5.66e-06	2.3e-05	0.0	2.8199999999999998e-05	1.28e-05	7.11e-06
Pseudonocardia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.22e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Williamsia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8499999999999998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other genus (family Bifidobacteriaceae)	0.000408675	0.0	2.99e-05	0.00011318399999999999	0.000140955	0.0	2.49e-05	0.0022389479999999997	1.04e-05	0.0	0.0020217860000000002	0.0	1.17e-05	1.34e-05	4.85e-05	0.000267504	0.00035960800000000003	0.0	0.00012277799999999998	3.05e-05	0.0008940660000000001	0.0	5.03e-05	8.43e-05	0.0	0.0	0.0	0.0031225140000000003	0.0	6.56e-06	4.1899999999999995e-05	0.000496436	0.000199777	0.0	0.0	0.0	0.0	0.0	0.0	7.74e-06	6.08e-05	0.000360653	0.0	0.0012798310000000002	0.0	0.00021311599999999998	0.0	5.45e-05	4.54e-06	0.00010203299999999999	0.0	0.000173282	0.0	0.0010348039999999998	0.0	0.0	6e-06	0.000106924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4099999999999999e-05	6.42e-06	0.0
Unknown genus (family Bifidobacteriaceae)	0.000310029	0.0	5.98e-05	8.89e-05	0.00011158899999999999	0.0	9.94e-06	0.0013362889999999998	4.16e-05	0.0	0.001708061	0.0	4.7e-05	0.0	3.77e-05	0.000160502	0.000316797	0.0	3.07e-05	4.07e-05	0.00054376	0.0	3.14e-05	3.69e-05	0.0	0.0	0.0	7.96e-05	0.0	0.0	1.4000000000000001e-05	0.000567356	4.28e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5600000000000004e-05	0.0	0.0	0.00090341	0.0	0.00017946599999999998	0.0	9.8e-05	0.0	7.42e-05	0.0	0.000141776	0.0	0.000595012	0.0	0.0	0.0	0.000123374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bifidobacterium	0.000521413	2.54e-05	0.0008971560000000001	1.62e-05	0.00035826099999999996	1.59e-05	0.000760551	0.0038053270000000003	3.12e-05	0.0	0.000244009	2.48e-05	2.9299999999999997e-05	0.0	0.002607983	0.001616911	0.000333921	2.56e-05	0.00034531199999999996	0.000294778	7.32e-05	5.27e-05	0.000578474	0.001201018	0.000319389	0.000228901	0.0	0.387718775	1.6899999999999997e-05	0.000222967	0.0005310380000000001	0.0	0.0	0.0	0.0	0.00019842599999999997	6.61e-05	0.0	5.91e-05	0.004444066	0.000359732	0.016109158000000002	0.0	0.014692966000000002	0.0	0.005580263	0.0	0.0	2.72e-05	9.28e-06	0.00039385300000000005	0.0	0.001225053	0.011951985	0.000258851	0.0	0.00029999599999999996	0.004359198	0.0	2.36e-05	0.0	6.13e-05	0.0	0.031794894	0.003611312	0.0	1.13e-05	0.004186859	0.001926386	0.0	0.0	0.00051085	1.0800000000000002e-05	0.000105764	2.57e-05	0.0
Gardnerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.94e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scardovia	1.4099999999999999e-05	0.000114224	0.000882203	0.0	0.00033476800000000004	5.3e-05	0.001898891	0.0038628490000000002	0.0	0.00021208	0.00020915	8.66e-05	0.000416686	0.0	0.0004957319999999999	0.0	8.56e-06	0.0	0.000253229	0.000121977	0.0012757439999999999	0.00039233599999999997	0.0	3.16e-05	1.23e-05	0.00023563299999999999	0.0	0.0	0.000213456	0.064273489	9.08e-05	0.0	2.8499999999999998e-05	0.0	4.26e-05	0.0034202409999999996	0.0009167569999999999	0.00010055	4.429999999999999e-05	0.0020981570000000002	5.07e-06	0.000360653	0.0	0.0	0.0	0.0	8.47e-06	0.0	0.000222505	0.001233675	0.00025449	0.0	5.49e-06	0.00041392199999999994	0.0	0.000483295	0.000305996	8.22e-06	0.003430257	0.00010225200000000001	0.0	6.809999999999999e-05	5.2300000000000004e-05	7.18e-06	0.00011111700000000001	8.09e-05	4.54e-05	0.015892246000000002	0.000290277	0.00010269600000000001	0.0	0.000105852	3.79e-05	0.00030319099999999996	2.57e-05	0.001628005
Other genus (family Coriobacteriaceae)	0.0	0.0	1.4999999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unknown genus (family Coriobacteriaceae)	0.00011273799999999999	0.000122685	0.003169951	0.00017786	0.00013508200000000002	0.001235681	0.000999155	0.00023009	0.001008746	5.44e-06	8.71e-05	0.006288063000000001	0.00019954	0.000188207	0.000722045	3.570000000000001e-05	0.00023117599999999998	1.28e-05	0.000161146	0.0	0.000298022	0.0005504419999999999	0.00037097800000000005	0.000163296	3.07e-05	0.006173588000000001	0.0	0.018188146000000002	6.18e-05	0.001088603	0.000621873	0.00262402	0.000927538	0.002884895	0.00034048300000000004	0.00033419099999999996	0.0012058239999999999	6.7e-06	0.000250978	0.004893118	0.000683998	0.001112013	0.0	2.51e-05	0.0	0.0007963789999999999	1.6899999999999997e-05	1.09e-05	0.000958133	0.0	0.0008482999999999999	5.7799999999999995e-05	0.0	0.001112414	0.000438731	0.0	0.0009959860000000001	0.001414683	0.0015462820000000002	3.15e-05	8.18e-05	0.0	4.5799999999999995e-05	0.000947174	0.0	0.000107859	8.690000000000001e-05	0.00023161299999999998	0.000205833	0.0	0.0	0.00034977099999999997	3.2500000000000004e-05	7.759999999999999e-05	3.21e-05	0.001748861
Adlercreutzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036794	0.0	0.0	6.99e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Atopobium	0.0046645340000000006	0.002039115	0.010616346	0.01753542	0.010442423000000001	0.002184981	0.002589849	0.017482378	0.001289531	0.000625364	0.006588235	0.003156409	0.001478943	0.011090797	0.007473705	0.009778745	0.0015154889999999999	0.004909564	0.00945387	0.0060175440000000005	0.019000213999999998	0.004485513	0.014398983999999998	0.015128609	0.001713643	0.0018917970000000002	0.002541359	7.96e-05	0.004853305	0.029077507000000002	0.002424607	0.007375625	0.008961443000000001	0.0014091829999999998	0.00583078	0.003472458	0.0057483130000000006	0.0017127020000000002	0.000767698	0.022274526	0.00576585	0.015823641	0.00592346	0.009874777	0.000933502	0.005092340999999999	0.012641716	0.000718915	0.010371446999999999	0.010370288	0.001127027	0.001002935	0.009646603	0.004363423	0.001245997	0.002988795	0.0033959520000000003	0.008266026	0.011214986000000001	0.00489236	0.000663116	0.001830791	0.00700357	0.026054447999999997	0.000266681	0.0026541040000000004	0.010522695	0.028417189	0.01398081	0.001096983	0.0006113059999999999	0.014345215	0.003755955	0.004456196	0.001071873	0.005630479
Slackia	0.00011273799999999999	1.27e-05	0.000598104	6.87e-05	0.00013508200000000002	0.0	1.99e-05	1.77e-05	0.000155992	5.44e-06	3.4899999999999995e-05	0.0	0.00011150799999999999	8.070000000000001e-05	0.00020475900000000002	2.97e-05	0.000119869	3.85e-05	0.000115104	4.07e-05	5.2300000000000004e-05	0.00032792300000000004	4.4e-05	0.000158029	1.23e-05	4.04e-05	4.98e-05	0.000785601	0.000134814	1.9699999999999998e-05	0.00041924	0.00127655	7.13e-05	0.000338688	4.26e-05	5.22e-05	0.000256031	0.0	0.00010334399999999999	0.00022452599999999998	0.000501599	0.00030054400000000003	6.38e-06	0.0005269890000000001	0.0	0.000942195	3.39e-05	0.0	0.00011352299999999999	0.0	7.269999999999999e-05	5.25e-05	0.0	2.59e-05	4.83e-05	0.0	4.2e-05	0.000254972	7.11e-05	2.36e-05	0.00010334299999999999	0.0	0.0	0.00022961799999999998	0.0	0.0	0.000419547	0.00049886	0.00022694400000000003	0.0	0.0	0.000128863	0.000178855	0.0	0.000115531	0.000383896
Other genus (order Bacteroidales)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4300000000000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unknown genus (order Bacteroidales)	0.0007609810000000001	0.000262293	0.000104668	0.000117226	0.0	3.18e-05	0.0	0.0	0.000384779	5.44e-06	3.4899999999999995e-05	0.0	0.00169022	0.000295755	0.008432839000000001	0.010747702	0.000556535	8.97e-05	0.000629235	0.0	0.001129347	5.27e-05	6.29e-06	2.6300000000000002e-05	0.0	0.00027602700000000003	0.0	0.003003182	0.0	0.003351061	0.003221163	0.00039005699999999997	5.7100000000000006e-05	0.00017539200000000002	0.0	0.0	4.13e-05	0.0	0.00041337599999999997	0.005744768000000001	0.00037493199999999997	0.0	0.0	0.0	0.0	0.001211394	0.0	0.0	9.08e-06	0.0	0.000127245	0.0	0.000302143	0.00274223	4.39e-06	0.0	0.0	0.001406458	0.001101948	0.000110117	0.005533141	0.0	0.0	0.0	0.0	0.00023497900000000001	0.0	0.0	1.58e-05	0.0	0.0	0.000174886	4.34e-05	0.0	0.000102694	0.0
Unknown genus (family BS11)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001336322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BF311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteroides	0.0	0.0	0.0	4.04e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00174584	0.0	0.00023117599999999998	0.0	0.0	0.0	0.0	0.0	1.26e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003961438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57e-05	0.0
Paludibacter	0.001282395	0.000346903	0.000553246	0.000994401	0.0051800990000000005	0.000922783	8.950000000000001e-05	0.0	0.001518319	1.09e-05	0.002788671	0.002289944	0.0030400490000000004	0.0006587260000000001	0.000544228	0.01510504	0.003955683	3.85e-05	0.000253229	0.002785147	0.001443054	0.0	8.8e-05	0.00086389	0.00025796799999999997	0.0	0.001245764	0.0	0.0	0.0024657520000000003	0.017978423	0.0012410910000000002	0.001055966	0.002915135	0.001872659	0.0	0.001676591	0.0	0.013183731	0.000178072	0.00121093	0.0028251129999999998	0.0	0.0018193679999999998	0.0	0.000145816	1.27e-05	7.62e-05	0.0	3.71e-05	6.06e-06	7.879999999999999e-05	0.0	0.00525163	0.001715439	0.0	0.009215871	0.003561382	0.001155268	0.000471932	0.009193195	0.000721427	3.27e-05	0.0	0.0	0.0008320560000000001	0.001595035	0.005558723000000001	0.004924158	0.0	5.66e-06	0.000437214	0.000487786	0.00019742599999999998	0.000404359	0.00034835
Parabacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Porphyromonas	0.008004397	0.07416542200000001	0.009046323	0.000379975	0.000569693	0.09068201099999999	0.054232737999999996	0.00014601799999999998	0.07088260099999999	0.048539096	6.97e-05	0.010867951	0.031222122999999997	0.033124513	0.067850677	0.01490887	0.032655787	0.020907308	0.0068371740000000005	0.007826874000000001	0.013635817	0.09650294	0.007671074	0.006974330999999999	0.007186247	0.001225292	0.052471597	0.012519889	0.000842588	0.004951177	0.133458174	0.015212227	0.015868033	0.195211196	0.01659857	0.026207919	0.0078048219999999995	0.008670762	2.95e-05	0.010041731	0.038896686	0.006311424	0.004144509	0.004742904	3.66e-05	0.03632499	0.032677884	0.001459615	0.005598947	9.28e-06	0.053867035	0.10278774	0.000384546	0.001293505	0.025915851	0.045366095999999995	0.0045179370000000005	0.012542975	0.011837054	0.03815569	0.014463673	0.037398507000000004	0.000307346	0.003193123	0.000433357	0.033027989	0.03470524	0.0017816420000000002	0.005399158	4.67e-06	0.086879001	0.063511057	0.078202995	0.0007544510000000001	0.07795150299999999	0.016564413
Tannerella	0.002170206	0.000753034	0.00183917	0.000408271	0.000986686	0.001829656	0.001088632	1.3300000000000001e-05	0.00111274	0.000146825	0.002771242	0.0013244539999999999	0.003022442	0.000591509	0.005921846999999999	0.000303171	0.003561827	0.000807578	0.00059854	0.000294778	0.00098295	0.000954489	0.000213784	0.000985045	0.000159694	0.00043087199999999995	0.0016444089999999999	0.0	0.000106728	0.0021575329999999997	0.015183488	0.0023048829999999998	0.00077057	0.015222808	0.0012768130000000001	0.00017753900000000002	0.0006029119999999999	2.01e-05	0.007145493	0.002307198	0.0015250620000000002	0.001036877	7.01e-05	0.00036387400000000003	0.0	0.002736853	0.0006691430000000001	1.09e-05	0.0011897189999999999	9.28e-06	0.003538622	7.35e-05	0.000368065	0.00263875	0.001829509	0.0	0.001283982	0.007270813	0.002061709	0.0044125629999999996	0.00685076	0.000245013	2.62e-05	0.0	0.0	0.000454549	0.001901191	0.003545468	0.001994997	2.33e-05	0.00043017800000000003	0.000773178	0.001203206	0.00012691700000000002	0.001258007	0.0007251369999999999
Prevotella	0.063767422	0.11208366300000001	0.161831993	0.18258989	0.13641516	0.071229317	0.046721677999999996	0.08991190199999999	0.105637538	0.016460659	0.17613943399999998	0.31618557199999997	0.137559275	0.266770629	0.16047180800000002	0.234208368	0.15104371800000002	0.179051672	0.09149228400000001	0.18727574	0.23524398600000002	0.22408240199999999	0.230459196	0.181975253	0.053417767000000005	0.04164647	0.341887582	0.071012331	0.202164889	0.12280230000000002	0.13252187	0.08177015	0.165101744	0.074354074	0.155728635	0.076508953	0.137059275	0.275557298	0.093039049	0.08507986199999999	0.157501938	0.258422745	0.19005445199999998	0.185550453	0.0063331690000000005	0.228347737	0.23251441	0.077512118	0.194278449	0.23760759899999997	0.044838702	0.081348029	0.243856883	0.23728915899999997	0.151278901	0.17941674	0.06574108	0.240142455	0.15224655199999998	0.15775108699999998	0.186520666	0.146783184	0.422149854	0.098900705	0.000788933	0.160482746	0.239138076	0.185219498	0.127236455	0.058494847	0.031759598	0.267998251	0.194111877	0.032109995	0.10022336	0.18784612899999997
Blvii28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unknown genus (family S24-7)	0.0	0.0	1.4999999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.86e-06	6.92e-05	0.0	0.0	0.0	0.0	2.98e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000294206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.87e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7600000000000003e-05	2.17e-05	0.0	0.0	0.0
